business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
3GAPcBG8SowgrpS6UHlDeQ,2011-07-14,PLm5cOKBBOspHNMyfAHbmg,3,"A girlfriend and I have been meaning to check Bombay Spice out for a while but have never gotten around to it until last night. (I found a great deal on LocalDines.com -use ref # 102729 if you sign up! Also, checking in with FourSquare got a us a deal! ) 

We ended up going a little later (8ish) so there wasnt a wait or a crowd at all which was nice because the venue is a little smaller. The bartender was very friendly, our serve was a little distracted and took a little longer to respond to our needs but she was very nice.

We both had wine, the ""single glass"" serving is actually 2 glasses in case you are torn between splitting a bottle for $20 or just buying a glass for $6.  I recommend the Falling Star Cab, it was full bodied and very yummy. The other wine we tried was the Hob Nob Pinot Noir. It was great, it had a delicious combination of earthy and sweet tones to it. (I am not very good with wine lingo, but those are my unofficial terms that make sense to me.)

Neither of us were very hungry but we wanted to sample the fare so we could at least see if we wanted to come back. We got to choose either a free humus or a dessert because of my deal for checking in on FourSquare (POWER NERD! I know.) I really wanted to try the mango sorbet but we opted for the chickpea hummus and roti bread. For those of you, like me, who aren't sure what roti bread is- its much lighter than pita bread and a little thinner than a tortilla. Its very tasty. The hummus was very good, and they garnished it with diced tomatoes, onions and cilantro which i loved!

We also ordered the seared eggplant. It was AWESOME. It was a large slab of eggplant with a black sauce that was herby (thats a technical term in case you were wondering). They also served the egglplant with a yellow sauce drizzled on the plate which was sweet and very good, in addition to a small scoop of a red chili sauce (our waitress told me the name and I couldnt remember it for the life of me) which was spicy...I really loved this sauce it was the perfect amount of spice for the eggplant. 

I will be going back here to try the curry and some of the other things on the menu i cant pronounce. 

There are a LOT of vegetarian/vegan dishes clearly marked on the menu. Their menu also boasts that everything, except for 9 or 10 items, is completely Gluten free.

Good experience, definitely looking forward to trying it again for a full meal.",review,hTKFGpi3ltCV4B-XDFRT-A,1,2,0
kJFS_3WlP6TFdNUYt6V6FA,2011-08-09,N_oaJQezhQb5EeK6lzwe3A,2,"An interesting concept that didn't end up being what I hoped for.  

I was pretty excited to try the Posh Noodles & Noshes Japanese street food as prepared by Josh Hebert.  I love Japanese food and was looking forward to the dishes that are not readily available in Phoenix.  Unfortunately I was underwhelmed by both the venue and the food.

The location inside the Lexington Hotel has definitely seen better days.  An attempt has been made to create a temporary generic space with chalkboard walls and butcher paper topped tables.  However, it came across as worn and dingy.

Our waitress was not familiar with the menu or drink offerings ('I didn't work here last night') but was friendly and did find out answers from other staff.  Foolishly thinking that we would love each and every dish and take home a lot to enjoy the next day, we tried a large assortment.  An expensive mistake.

Duck Gyoza w/ Ponzu - I prefer steamed gyoza over the fried presentation here.  Also, these had the tiniest, greasy portion of filling I have ever seen.

Homemade Tofu w/ Ginger, Scallion, Cherry Blossom - this was good, with a sweet, dessert-like flavor but a somewhat runny texture.

Okonomiyaki - this 'Japanese pizza' was among the better items.  However, the texture of the ingredients was strange - i.e. full slices of bacon rather than smaller bite-sized pieces made greasier than it needed to be and messy to eat

Tako Yaki - again, a strange texture with awkward large chunks of octopus surrounded by 'breading' that fell apart easily

The ramen dishes (Miso Ramen w/ Pork, Goma Ramen w/ Pork and Shitake Mushroom Rames) were small, and more or less indistinguishable from one another.   We left most of them behind, deciding not to take anything with us.

The dessert, Green Tea Pot de Crème was a nice finish but did not make me feel better overall about the $100+ meal.",review,n9Zg0jlOGtxfIrvoPm6Hhw,4,6,3
4xLRmAD8QeqbN7Q7xTbmYg,2011-06-16,m3Tz7zfvsK7MAkwOafA6XQ,2,"I love Victoria's Secret, but this store has a terrible selection, and the employees are rude here.  I have visited many locations all over the U.S., and was not happy with this one. They were very pushy about trying to get me to buy bras that I did not like as I only buy a certain style of bra from here.  I also thought that there selection of PINK merchandise was severely lacking.",review,DsoD6Nyv4n4gQpjIq_y5DA,0,0,0
lTgbj26dpv8Ltzbf83T6oQ,2012-03-10,JkNadCNcsQLnK9SRjDPvSw,5,"I found Cake Frenzy through an service listing on Craigslist while looking for someone to create our wedding cake/cupcakes. Not only were we on a tight budget we only had about 2 1/2 months to plan for the venue we wanted only had a few dates available. I met Jennifer about a month prior, my fiance' and I knew we wanted a peanut butter & jelly cake and she happily obliged. I emailed her a picture of what I wanted and the day of our wedding when I first saw our cake I almost cried. She went above and beyond my expectations. The cake was beautiful with sugar flowers and gelatin butterflies. All of our guests loved the flavor combinations and the decorations. I highly recommend Cake Frenzy, she is professional, she takes pride in her work and extremely reasonable.",review,Ksu2OeDaXiHurIX8gUHmkQ,0,0,0
DE8UVNCCpOE0vTAbGaMoeQ,2011-08-20,xojz72lSkjuhZylKIeSDRA,5,"Love it.

Last night I dropped into Romanelli's for the first time after driving past a time or two.  Glad I did.

It's a bakery and deli that offers a fine selections of meats, cheeses and breads.  They also sell all things culinary Italia.  

When I stopped in it was 30-40 minutes to close.  I went directly to the deli counter for a sub and was met with a challenge as I decided which to try.  I opted for George's Special (ham, capicolla, salami, mortadella, pepperoni, provolone and hot peppers).  Given the close proximity to closing time I was expecting a sub on older bread that had been sitting around all day but it was still soft and very fresh.  The sub is easily the best I've had.  Amazing.

I also purchased a cannoli.  I'm picky about these things.  Too many places fill 'em and stock 'em and the filling makes the shell soggy.  Romanelli's fills them upon order just like the Italian bakery near a friends house in Newark, NJ (until last night the best cannoli I've had).  The cannoli was top notch.  Simply the best.

Right here in Phoenix, on one night, I had one of the best meals ever.  I cannot wait to return.  I only open they were open past 6pm.",review,gg_OKjOAl_vVmdh5ZETuiw,0,0,0
_w2wIsBh-1M1ZCed2KjLlw,2011-11-03,TrPutW46q_oVN6xScoZM7Q,4,"I have been coming here for the past 4 years; the pizza and food are great.  The service has been very good, some seasonal workers and some regulars.  I bring friends from out of town here for good pizza and wings.  I would recommend it any time.",review,Xo4i9b1ytYPa2hbNXP_mYQ,0,0,0
cInzGnaFZ3EIItvFXl1MvQ,2010-11-18,WypVTJ1PseynOeSROw3Yvg,3,"Just a quick review to get the ball rolling. Popped in here on opening night, and was pleasantly surprised. Hubby and I split the Mussaman, a hearty portion of curried veggies and short-ribs, and the Garlic Veggies with tofu. The Mussaman was by far the star, and given it's $16 entree price it needed to be. I see a lot of promise here, though I do find the prices to be rather high for this neighborhood. I should hope once they get their liquor license (expected sometime in January according to the waitress) that the food prices will come down. I'm not holding my breath on this one, however, since the moniker ""Modern Thai"" has become euphemism for ""Expensive Thai."" I look forward to trying SaBai again after they've had some time to coalesce.",review,g2mozOU_F1nzpjLDY4CfzQ,1,2,0
mKtHJOe1rtf-zGewKpAqrw,2012-10-23,i4kZYaGypxV6LPCroMK5-A,1,"One stop has one goal and that is to get the $80. diagnosis fee and split.  Francisco told me i needed to spend over $1300. for parts the manufacturer only charges $316 for. Stay away! I intend to file a complaint with the Attorney Generals office today, hopefully they will stop this nonsense.",review,DYDCOM77BTeQo18Z5tYlag,1,2,0
1F-pelV0fTduYV_vCrvjLA,2008-08-07,TCCeEXnStlwi7nQXj0bxRQ,4,"I love the kitsch of this place! Bears bears everywhere! Black Bear Diners are usually found in small to medium sized towns, but for some reason this one is smack in the middle of urban sprawl. So not complaining though, because it means I don't have to drive to the middle of nowhere to enjoy their old-timey newspaper-menu and awesome pot roast! 

Their fare is strictly comfort food and always well-prepared. The full portions will fill an average 200lb guy, so it's nice that smaller folk like myself have the option of getting the small (or ""senior) portion! 

Save room for their personal-sized pies...you won't regret it!",review,x5ve4LVa-iIfZ65Qe9Pqvg,1,1,1
C6gkuLYG_NOobXxaXwUUpA,2007-03-08,WowIQci4KEfcKZEeAdydmA,1,"this another place that i would give no stars to if possible. 
it's been on the corner of mill and university for as long as i can remember, which is impressive since nothing older than ten years has been able to withstand the rent increases, and even more impressive because i don't know a single person who goes there.

i went in there one time, for drinks and walked past one of the foulest salad bars I've ever seen. for some reason, it's right by the door. instead of walking in to see a hostess stand you walk right into this brown mess of vegetables.

after seeing that first off, i wouldn't dream of ordering food here. the place is also dark and dirty and there's never anyone inside of it.

seriously, I'm really curious how this place survives. awesome little neighborhood wing and live music joints like long Wong's get torn down for high rise condos, yet gross, ghost town ruby Tuesdays hangs on the corner of main and main of Tempe. what is wrong with the world?",review,7GC9fVWKa4a1ZmBGLH6Uww,0,0,0
Xq9tkiHhyN_aBFswFeGLvA,2011-03-21,cVDmpkto6Fs-LwCkxKPx3g,2,"I think all the 5 star reviews are from people who work here, of which there must be 500.  Look at the trend all 5s then 2,3 and a few 4s.  I HATE that.

First off, it bills itself as a steak/chop house or American Grill- whatever that is.  It is not a Steakhouse, despite have butcher in the name.

Lets start with the ambiance:  Don't ever sit in the back room, it is so loud it is like trying to eat in a drum.  Also, what is up with the TV?  If I wanted to watch TV while I ate I would stay at home, or go to a sports bar.

Next the service:  It sucked.  There must have been 20 Servers, yet service was slow and inattentive.  I know the place is new, but they did not even have a wine list printed.  When we asked for the wine list, they first said they did not have one.  Sitting in the back room, I could see the freaking bottles.  Then, they sent us the manager, who was clueless.  She then the Bar manager.  Who looked like he used word to type up what he thought he had.  He was knowledgeable about wine at least.   Other than that the servers were slow and did not know the menu well.

Drinks:  My Dad ordered a Margarita, it was awful.  We complained to our server who sent over the Bar Manager.  The bar manager made him a second one, which was passable.  For that price it should have been great.  I ordered a draft IPA, they were out.  I got a 22 bottle it was good.  My mom got a 7 and 7, it was fine.   

Now the Wine, WAY over priced.  An average markup is about double, it was triple or more here.  I.E. a $12 bottle at the store should be about $20-24 in a restaurant, it is $36+ here.
No value

Food:  Meh at best.  The best part of the meal was the Cheese/meat plate.  Me and my Dad had the Ribeye.  The meat was drowned in a sweet sauce with mushrooms and cauliflower, I liked the Sauce, My dad did not.  But the sauce really over powered the steak.
My mom had the Pork and Beans, she loved it.  All in all not the worst meal I ever had, but no value here.

Dessert:  I would not know, I am allergic to Peanuts and True nuts, not a single desert was nut free.  My Mom had the peanut butter cup - she loved it.  Also, they had no dessert wines, or any after dinner drinks.

Value:  $80 a person with food, wine, and drinks. I can think of many other places I could go and get a better meal for that price, or less! For example,  We had dinner at the Tuck shop the night before, the meal was great, and drinks and dinner was $80 Total!",review,zNR8Q6Fw9UvlVSgxwEy-3Q,3,10,1
B6sT5YGBYB9KfhkiZtzQ4A,2013-01-02,IdFTGG7jVjN-NAJc09hKYg,4,"We have tried every Chinese delivery in Chander over the past few years and have found them all to be barely edible...and we aren't picky eaters. Honestly, fellow Yelpers, we even didn't like the one's you gave 4 stars. Where's the flavor? We tried Asian Grill delivery tonight - wonderful...delicious! We finally found excellent Chinese food delivery in Chandler!",review,GveOUdXagY6tuZttk2SUew,0,0,0
K9fIADfO_zKFPFm75A1Hxw,2012-03-06,XFVJstX3gRXv3Bhitzk9rA,1,"1 star for service, but the food is not ok :( they literally put 4 pieces of chicken on my taco. I let that go & figured was a mistake. When I went again, ordered different item & same result. Little to no meat. I will not be going back.",review,AV4-6n6SKop4Bp5S15c98Q,0,0,1
fm4X0SV2Kofj-57ZfHiZ_A,2012-05-26,8P7Z3mVRTNGsje6-g7POqw,5,"My Fiance and I went here today for the first time. We shared a meat pie
and a serving of the largest  Bosnian Sausage dish. 
     ALL of it was amazing. I cannot speak highly enough of their food. Service was very prompt and the waitress courteous and quick. The food was very reasonably priced and the restaurant itself was very charming and nicely decorated. All over, the ambiance was pleasant. I look forward to returning!",review,cVR4YQYdouuuSTra25akww,0,0,0
c1yGkETheht_1vjda7G5sA,2011-04-01,RUe0yOda890ngDaz32MZ8g,4,"I read that the guy who owns GoDaddy shot an elephant...at night...using spotlights...I'm thinking his fully tumescent ""manhood"" must be the size and color of a 7 year old raisin...I can't imagine what he thought he was proving by felling one of these magnificent creatures with high powered/laser sighted rifle from 500 yards away, while it stood transfixed by the spotlights glare.

There was a word that we used for poachers that did the same thing while hunting deer, when I was a kid back in Oregon...""Asshole"".

He did prove to me that I will need to move any and all business I can away from GoDaddy...""vote with your feet""...but I guess that's another review.

The Beautiful Carin and I were in Scottsdale on business this past week and we take these opportunities to spend time with those near and dear to us!

At the very tippy top of the ""near and dear"" list is our lovely daughter, Whitney.

Whit is a Vegan...with a capital ""Vege""...and she was distraught by the wanton slaughter of an African elephant by some dot bomb misogynist.

So she was thrilled that her meat lovin' daddy was going to take her to Green for dinner...an experience so very alien to me that I made Carin pick up a pound of fully cooked bacon and bring it to dinner in her purse for me...just in case!

I am not a Vegan...I was born and raised on a cattle ranch...I do love a good medium rare rib-eye...I don't think it hurts Elsie the Cow to have a teat twiddled so I can have cream in  my coffee or cheese on my burger...and yet, the elephant deal brought a tear to my daughters eye and touched my black flinty excuse for a heart!

I checked Yelp and saw that while my Vegan friends on yelp love this place, my decidedly carnivorous Yelpy friends were also nearly unanimous in their agreement that Green is foodgasm inducing!

We ordered way too much food...Chili Fries, Egg Rolls, a Green Burger, the Secret BBQ Chicken Sandwich, No Harm Chicken Parm...I barely had room to choke down a couple of Tsoynami's and an oatmeal cookie sandwich!

Even after we were stuffed, Whitney took home enough leftovers for a week!

The big question about Green is ""why didn't I ever eat here, when I lived here...Why?""

I don't know...but I will be putting on my hemp cargo shorts, a tie dye t-shirt and growing a neck beard...and I will be eating here again.

I like to ""fit in"".

The menu is fairly extensive...the portions are plenty big...the flavors are bright and well defined and the textures and aroma's (always a big deal for me) are both exotic and welcoming.

I didn't have to break out the bacon (although I should have taken my flask...no cocktails at Green for Donald...oh well, agave sugar cola was a delightful departure from the ordinary).

I really could eat this way on a regular basis...it's that good...I probably won't, but it's nice to know I could!

I imagine that Karma will have it's own way of dealing with a self-justifying, trigger happy technotard...for me, the occasional dinner at Green nicely balances the Karmic forces at work in my life...and tastes good, too!",review,du6KeE54IFbPiXpU3LOd1g,13,9,16
VgOnAwmaca49g5ESmZrcng,2010-02-03,8Wi_nK2q3U_EmRppS6AIFw,4,I have since revisited the store several times and I would be remiss if I didn't update my rant.  Debbie the owner has been friendly and helpful ever since I asked nicely.  I suppose with the amount of lookie loos or window shoppers in Old Town I can relate to the lack of enthusiasm.,review,hqnySkbeUJGoC6h76gtSIQ,0,1,1
R8gQHxVqHhehMINgAAfHPw,2007-02-09,GEBvuekkQHPJNaAtLkoV8w,5,"Buckle is a really cool store.  They carry both men and women's clothing and they have a huge selection of jeans.  From Silver to Lucky, they're all there!  

They also have really cute tops- from casual to dressier ones you could wear out to a club or bar.  It's nice because this store has its own style...kinda casual, a little funky, but definitely different than anything you'd find at Macy's or Nordstrom's.  

They also carry some shoes and accessories and the staff is really helpful.  You'll also get a little punch card with your first purchase and after so many punches, you'll get $10 or $15 off.

The clothes range in price, but generally, I'd say everything in the store is pretty reasonable.  This location is in Paradise Valley Mall- check it out!",review,0CMz8YaO3f8xu4KqQgKb9Q,1,1,0
TnkxapUN4nWMz_z5h3qMYg,2011-08-07,C4biUihjN5upcGmx1dHJ-Q,2,"I'll agree that this is a great meet up place in the city. Nice neighborhood, adequate parking in the structure behind, and a greta atmosphere with great service. The menu is interesting and I'd come back to try more but here's what our first visit was like.

As a Starter we had the Spinach Quesadilla made with Lavosh and it was great. I mean really great and enough as a meal for two. For that alone I'd go back.

My better half had the Falafel Pita and thought it was OK.  I had the Gyros Pita and got luncheon meat. I'm talking precisely sliced, straight from the fridge but thrown on the grill to warm-up luncheon meat. If you go online to see the menu, it's one of the items you can click for a nutrition chart. Here's what it reads for the ""meat"" Gyro Beef [Beef, Lamb, Water, Bread Crumbs (Bleached Wheat Flour, Water, Dextrose,Salt and Yeast may contain soy bean oil, Calcium Propionate), Soy Protein Concentrate, Less thean 2% Salt, Garlic and Onion Powder, Monosodium Glutamate, ];

So, the takeaway here is stay away from the Gyro. 

But, Hey!  Gyro IS a pita. I expected a reasonable execution. Heck, make a Gyro meatloaf and slice it up at least. 

Yes, I'm bitter.",review,SINn9supzIkv77lgB4OnZA,0,1,1
6Lo25bdGe3qEdFLGygBsPw,2011-08-21,qbw_6lX5pyM7YBWxHrBbbw,5,"Like others, I found this studio through a Living Social coupon.  It is a great studio.  Kim is so friendly and fun.  I would highly recommend the yoga classes.  They are both challenging and relaxing!  It is a small studio, but that gives it a really nice, intimate feel.  I definitely recommend it!",review,Y_iCmH_z_T5cOy3_8p_pQw,2,2,0
TisnIBR2lMvT1DMC95_eHg,2012-06-03,FgmtoIJjj3PQTD-X6ru5Kw,4,"Kind of cold, otherwise your typical Paradise Bakery. Delicious chicken Caesar salads.",review,yDCjypQo1dpQ7rwgNx9f6Q,0,1,0
sa-CgzlC0m5xrspvBbz6xA,2011-08-02,6uAN_mdFFpKHyCyUxvvC0Q,5,"I freakin love this place. My favorite thing is to sit and eat facing the counter and watch new people come in and get all confused. Now that's just funny. My first time I was the same way, like what the hell do I do here. Now I'm a pro. Stack it deep and use another bowl for smashing, Soba noodles piled so high it looks like a circus act getting the bowl to the cook. Mmmm....good.",review,oTB3jV0wp1pf3bHy6Lxv2A,0,0,0
uEJQSIjWui-TDWXaGlcqyQ,2011-01-31,RV6BEdJNPxjwQQazQRXqAA,4,"Who woulda thunkkkk Scottsdale, AZ would have such amazing soul food??! They surprised the hell outta me!

Coming from someone who regulars Roscoes chicken &waffles... believe me when I say LOLO's is BOMB!!! 

I got the 3chicken combo... w greens, mac&cheese &cornbread.
 
Cornbread.. hands down Roscoes!
Greens... Roscoes
Mac&cheese... LOLOs for suuuree!
Chicken... tied.. they're both really good!

the staff is super friendly!! can't wait to go back when i visit AZ. (=",review,df0YRtus3XaN64pzs8iteg,1,2,1
wTiQXYB9fE9rcSZDsZgbtQ,2007-03-02,oqcdLgCFXYhdd70qfl7XeQ,3,"So, yea. Kelly's review has me more than a little concerned.  Thinking we won't go back for awhile. Most likely quite awhile.  I'd rather be sure they have that crap taken care of.  Literally.

But here's why we'll still end up going back.  It's all about 3 things.  It's conveniently located.  It makes you feel like you're eating healthy (Note - doesn't really encourage healthy eating, more just a healthy attitude.  Keeps the brownies, chocolate pudding, pizza and mayo based salads in large supply) And then finally - Coupons.  They have coupons ALL the time.  ALL the time.  

Special note - if you aren't that hungry - don't go here.  Go somewhere else where you can split your meal or take 1/2 home.  Here that 1/2 a plate of salad greens is going to cost you just as much as the guy on his 4th plate.",review,l53FUDHRHLg7BQ89KgAtxQ,0,0,0
Ay840nDkj5qfHTAKSrb1Sw,2012-06-01,CyNsiOkW3PcB-JZAZ3SxUg,5,"If you want to go back to the future at the movie theater Silver Cinemas is the place for you- I felt like I was in the 1980- the decor LITTERALLY says it all.. I kid you not, I am as frugle as the come and you get & more than you pay for here -($3.00 everyday except for tuesdays $1.50)
have I mentioned the minnie arcade? Epic place to relive your childhood on date after drinks next door ...",review,-vRFUY8ixuNniCCNVvmkRQ,1,2,2
rZbHg4ACfN3iShdsT47WKQ,2012-02-01,8vjB_5z6F0xnkiWNy_PiRw,5,"Until Bobby Q's entered my life i wasnt a fan of BBQ anything! made me kinda sad to see so many people enjoying some messy ribs but anyways I i digress...This place has changed my life for the better!. Their St. Louis ribs are fall off the bone AMAZING! and their Mac n Cheese is a must have! I have to admit this place has made me a bit of a ribs snob, if something doesnt come close to Bobby Q's i automatically right that place off.

A short review but you get the gist of it...",review,JlMLNh0ECg0tgZKUL818DA,0,0,0
eTbtfgUtfewdncgVf2CbWw,2007-03-22,wAL9qe2PCJORCcAoCL7Gvw,5,"WOW this place is good!  SO good!  And not just yummy good, but intrinsically good.  Check out their amazing list of environmentally responsible business practices - http://essencebakery.com/essence_bakery_environmentally_friendly.shtml !  

That, and it's cute.  And it tastes Yummy!  And they are SO nice!  SOOO nice!  And their deserts are just disgustingly cute and beautiful and freaking good.  I almost bought the mini box of 4 cupcakes for just $3.50.  Bite sized so not too bad, but if I bought them today they'd be gone before I got home. 

I got their grilled cheese w/ mozzarella, basil and tomato on grilled buttery brioche bread with a light and tasty green salad on the side.  It will be hard to not come here every week.  I love that all the drinks are refillable - and it's up to you to refill them.  Coffee, tea or soda, just walk on up and fill your glass.  And I love that it's all so fresh and local!  

Important note - You order at the counter, they give you a number and bring out your food.  If you're paying w/ debit card, they will ask you if you want to include a tip.  That threw me.  I'd been in the place less than 2 minutes - how do I know if it's worth the tip - or how much of a tip it's worth??  Bring some cash or plan to deal w/ that question accordingly.",review,l53FUDHRHLg7BQ89KgAtxQ,5,5,0
lktu5JPDlQUG-7cV7gOzDQ,2010-09-12,PBI_r3y_s2McZRLLhyPfWA,5,"What a cool little place tucked away behind a strip mall.  Would never have found this if it was not suggested by a good friend who raved about the cappuccino!  He is world traveler, so, it's a  must try if it's the best cup he's ever had.  He was right!  Don't know if it's in the beans or the care that they take to make it with a fab froth decoration on top.  My hubby and I loved the caramel brulee taste..  My son loved the hot ""warm"" cocoa.  Yeah, we walked in as a family last night and almost everyone turned our way since we did not fit the hip college crowd.  Everyone was really friendly, though. The sweet young man behind the counter gave my son some micro cinnamon doughnuts and scored major points with the little dude!   We will be back.",review,c3yJNjz_K--z4CIpR7yhvQ,1,0,0
rrWhi2TL0smrbihvavZxcg,2010-06-28,Mh4xsviaTXgcXXoFyhaPCQ,4,"This place is great!   I've eaten here twice now and both times the food has been wonderful.  I've driven by this place for years and it always looked closed to me.   The windows are very dark.   My husband's barber told him his customers (the barber's) drive all the way from Scottsdale to eat here.    We decided to try it out after hearing this and reading good reviews about it on Yelp.   The first time we went for dinner.  I had the Osso Bucco and my husband had Seafood Paella.   Both were great.  I've had  Osso Bucco in high end restaurants that couldn't compare to this.   The second time we ate here for lunch.   Husband had the Philly Cheesesteak with Peppers, Onions, and Mushrooms.  I had the spaghetti and meatballs.   I had some of his sandwich and we both agreed it was the best Cheesteak we've ever had.  The sandwiches are loaded with fillings and are not salty.   Spaghetti and Meatballs were good but I like Babbo's and Humble Pie's better.    I would have given it five stars but the atmosphere is not the best.   Our first waiter even told us they do have the reputation for being a hole in the wall.   The service is very casual with no sense of urgency.  On our second visit for lunch our waitress told us she had been there over five years and they have quite a few regulars.    Both times we have visited the restaurant was almost full.    Try this place out even though it is a ""hole in the wall.""",review,y0kjuHVdGQhLd-bqQ0gZnA,0,2,0
1_43FZHx3P5D7X-CpIR9WA,2012-07-18,ibhV9mSDM-ACwsq6kINA5A,3,"Jersey Mike's is okay. It's a chain place, and a bit over priced for fast food.  I ordered a philly cheese steak.  It was mostly bread, with a few thing microscopic slices of meat.  A little cheese too.  And a sliver or two of peppers.  But mostly, it was bread.  I think it's funny the people that work here try to make small talk with you.  ""So, what are you guys up to tonight?""  I think it would be fun to just try and f*#k with them, and say something like, ""Oh you know, smoking a little meth and just chilling with some hookers.""  See what they say to that.",review,0mqHhdKEdak_A1FBhFNXqA,0,1,1
LYyGQgL60VKdV-p_9OxmWQ,2011-08-07,3UvVKx-DAJNFPbWb1F4Whg,4,"I have been here a few times, but mainly at dinner.  Dinner Has always been great, great waiters and staff, with a LCD TV playing almost famous famous bolywood movies.  LOL  It cracks me up when they dance.....LOL...anyhow, Great vegetarian choices for people who eat there veggies, but trust me, I am a MEAT eater,  Chicekn Tika masala, Little dry but still good.  My favorite is there Palak Paneer. Great for the vegetarian.  I have also tried there lunch Buffet for 11.00.  I give a Thumbs up..  Good, serve yourself, and pig out!!!!!!",review,Y_ZITL9cYCKgBgDCwUQrow,0,0,0
4FS5otEktCyI1aDpg_h03g,2009-07-29,FjYsp-wwywN9jpwoNaP7pg,1,"I was here for a conference and saw their sign for a $10 lunch special which wasn't available that day.  Took over an hour to just get a lunch salad.  The waiter had major attitude.
Avoid this place!",review,WeFxOADIRIDgdgjg8PmQdw,0,0,0
GpK9MeUjEd7rwhejG2ykww,2012-09-19,S3bWrlDaBAZqx2LJPW924A,4,"I have friends that I meet there once a month for a delicious greasy spoon breakfast and these guys never disappoint.  I am a breakfast maven so love their hash browns most of all.  If I'm feeling a little decadent, I order a side of gravy with them.  It's really nice to sit outside during the cooler months and have some fries and a shake too!",review,_Lz4b5QL0K8ndeyz2vxslA,0,0,0
Lnohr9bpCbHNsomazXDg-w,2009-03-31,WgK-pkPIU0PXceJt9pGDvg,5,Love it!!! Wish we still lived in Arizona as Chino is the one thing we miss. Every time I think about Chino Bandido my mouth starts watering. If I am ever in the state again I will drive out of my way just to go to it again. YUMMY!,review,qo7OFaG6cY3nHyzVHaRskw,0,0,0
FyyNwrfVbCG3BsYEM5csQA,2009-03-22,L0d5zPb019LfKStL2d4hzw,5,"I lived off Salazar Bros my first year of college because I lived right near it.  Must have eaten there twice a week minimum.  I was heartbroken when it turned into Armando Bros because as much as people told me they just changed their name, they didn't.  It was a different restaurant.  

I had written it off as another great place gone to the pages of history until I moved near 48th and Baseline, and 'lo and behold there was Salazar's, tucked away in the Fry's parking lot next to a Little Caesars and a clothing outlet that appears to have escaped from the mall.  

The interior itself is cheaply thrown together and completely forgettable.  The only thing the employees seem to care about is making food.  And none of this bothers me because they make some damn amazing food for cheap prices.

I recommend the adobada burrito with extra sour cream and 2 things of red sauce.  It's pork brushed with a delicious sauce of some sort.  Comes with pico and guacamole.  I sometimes have to convince myself to try something new off the menu.  Brownie points for carrying Pepsi products as well, I take Mountain Dew with my burritos.",review,WRY-wk7t2u7xxrIwWbQu0w,1,2,0
7eUFOcfxuXDdrHGVSp3_9A,2012-11-03,ODykrO2NWH-RIAttQP7Q6g,5,"I have now visited Herb n' Flavors several times. I love supporting local businesses who have sustainable practices. This place uses local farms for their produce, safe from GMO's and pesticides. So, I was already a fan before I walked in! Everything I have tried has been delicious, and the owner is such a cool guy- always so friendly to the customers. The food always tastes so fresh, and full of flavor! They have a little something for everyone. I am a gluten free vegan and my husband has no dietary restrictions. We always both leave happy. I definitely recommend this place. I would like to see their business continue to grow and stick around for a long time! :)",review,DKi8rNg_jTZpVYs5BVVnRw,0,0,0
SS073W0tN3nvG36Qy6n0qg,2012-05-14,a_wQKZwhbCd0uBuV5o2BXg,4,One of my regular buffet stops. great service and average food.,review,HJLwvRnK22elM2vA4C4XtQ,0,1,1
9jBTMRNxvYyyHAlCGVO91Q,2012-01-14,BXLjzyOkEsyTq0facHWjng,3,"We received a Netflix subscription from our daughter for Christmas along with a Roku box. We have the streaming stuff. The video and audio quality is very good (almost as good as a dvd).
However---many of the things we would like to see are on DVD only and that would DOUBLE the monthly cost of Netflix (UNACCEPTABLE).
Many of the streaming programs are FREE on Crackle and Hulu (not to be confused with HuluPlus which charges).
Overall, it is OK but I'm not sure that we will spend the $96/year when our gift subscription is over since a lot of this content is out there for free.",review,LX3cTVaS8f2UF0Uuafsfug,0,0,1
5o5MLNPmAeakGgdqeGyMvw,2012-10-07,AUQLbK9vP-FyWveaFh7B4A,5,"Tried them out for Restaurant Week.  The food and service was excellent.  I will certainly be back and loved the atmosphere. We sat at a booth and very comfortably sat 3 adults.  The wait staff was non stop on refilling drinks, bringing more bread, making sure the food was cooked to order.",review,45Cf2MLgLhwnXoLY_zY2EQ,0,0,0
jPhmaY35qGP2qNc68viXPg,2007-07-11,Mp5GMmdgNr5UzlIBm2J_Aw,4,"Nice resort located next to the Desert Ridge shopping complex.  If you're from out of town, this would be a great place to stay since you'll be across the street from a ton of restaurants and bars.

I went to an event here, and haved stayed here a few times.  JW Marriott has hosted a few wine tastings that I've gone to, and the resort is super nice, with a staff that is ready and waiting to help you no matter what it is you need.

The rooms were decently sized and the bed was big and comfy.  The bathroom was nice as well.   The resort has a lot of fountains around and huge windows so you can check out the great views.

The pool area is where it's at though.  They have a great lazy river to nurse your hangover on, and a water slide for when you're feeling better.  Of course you can get drink and food service out there and you can even rent a cabana- which I recommend.   It's not that pricey- around $100, so if you get a few people to go in with you, it's no biggie smalls. The servers are way more attentive to you when you have a cabana and you can choose different packages that come with water and fruit or lunch and so on.",review,0CMz8YaO3f8xu4KqQgKb9Q,3,3,0
